library,term,overlap,pval,zscore,combined_score,adj_pval,genes
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),6,0.0004651346060386995,6.842751842751842,52.50569203237756,0.025247073732426153,PDGFRA;MMP13;RFLNB;HOXC9;IFITM5;RFLNA
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),9,0.00048612696435909315,4.2835426305353606,32.67932117410596,0.025786825791230077,FABP4;ACSL1;MFAP2;DIO2;LCN2;ALPL;G0S2;CD36;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),6,0.000528071646578236,6.662337662337662,50.275856055230776,0.027389316069191174,SCUBE3;WWTR1;TMEM119;NPNT;TP63;RUNX2
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),4,0.000552929889946078,12.943633952254642,97.08087039130753,0.028055181807264042,MFAP4;PXDN;HAS2;GAS6
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),13,0.0006144084336128531,3.0890662410215484,22.843183499204134,0.030487001969677466,SH3GLB1;RAB3C;PLEKHF1;WDR72;TNF;SYNE3;EHD1;RAB34;BSG;CPE;TNIK;GAS6;SPTBN1
GO_Biological_Process_2023,Brain Development (GO:0007420),12,0.0006480152236280616,3.247569560844787,23.842344894786933,0.030487001969677466,CNTNAP2;EPHA7;DLX2;EMX2;CDH2;COL4A1;NNAT;CNTN1;SHROOM2;PHGDH;MFSD2A;ADGRL3
GO_Biological_Process_2023,Regulation Of Fibroblast Apoptotic Process (GO:2000269),3,0.0006531062975509311,25.196129032258064,184.78263180580933,0.030487001969677466,SFRP1;GAS6;TP63
GO_Biological_Process_2023,Regulation Of Gap Junction Assembly (GO:1903596),3,0.0006531062975509311,25.196129032258064,184.78263180580933,0.030487001969677466,CNTNAP2;IL1B;IRX3
GO_Biological_Process_2023,Positive Regulation Of Macrophage Migration (GO:1905523),4,0.0006978454013753962,12.018472906403941,87.34440769966068,0.031678879968209464,CSF1R;MDK;RARRES2;CXCL17
GO_Biological_Process_2023,Negative Chemotaxis (GO:0050919),5,0.0007057848150586512,8.101844160159494,58.78860290311209,0.031678879968209464,EPHA7;SEMA3C;SEMA3D;SEMA3A;UNC5C
