"PHAX",37,395,208,238,77,279,227,21,101,75,43,32,352,67,35,45,10,20,0,115,149,10,25,11,292,112
"LMNB1",36,201,318,21,44,513,776,4,24,83,376,13,337,20,79,34,70,17,8,284,1215,52,114,191,137,31
"MARCH3",4,44,55,64,54,470,72,349,60,17,11,3,31,4,17,4,19,0,0,36,34,4,7,5,45,113
"C5orf63",7,45,44,34,34,33,51,12,10,11,14,0,33,3,15,6,2,3,0,31,17,2,6,0,70,25
"AC011416.3",0,8,2,8,2,0,11,0,8,0,1,0,9,0,1,0,0,0,0,2,1,0,1,0,8,7
"MEGF10",0,0,2,138,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1
"PRRC1",43,121,116,194,41,113,175,1,71,20,54,36,108,36,67,18,27,10,1,189,239,14,48,7,321,24
"LINC01184",26,117,21,63,40,13,118,0,47,17,40,7,81,23,52,13,3,3,1,50,70,10,26,2,161,61
"SLC12A2",62,214,24,64,74,13,177,2,307,51,56,9,136,77,108,19,13,9,1,148,95,9,89,2,114,105
"FBN2",13,0,2,15,1,2,0,0,2,0,12,1,1,0,0,0,0,0,0,93,338,13,23,6,0,1
"ISOC1",6,184,207,56,20,218,176,8,35,34,53,22,164,14,34,13,25,13,1,54,111,5,14,9,324,37
"CHSY3",0,0,2,73,0,0,0,1,11,1,0,0,1,34,0,0,0,0,0,0,0,1,0,0,1,0
"HINT1",746,6384,4213,1425,1116,2852,7082,79,1073,646,2878,421,4429,591,2266,662,442,302,13,3506,5135,207,437,128,5266,1964
"LYRM7",40,265,181,119,57,95,258,3,74,22,87,29,169,29,52,29,11,14,1,167,201,18,30,7,72,84
"CDC42SE2",571,2964,197,97,330,155,782,38,147,410,543,133,2962,50,425,163,91,169,26,562,1156,355,307,261,1544,619
"RAPGEF6",128,328,65,33,63,169,125,17,45,25,54,28,182,6,30,23,6,10,4,80,164,75,67,29,62,74
"FNIP1",182,424,154,223,266,489,508,53,101,106,287,104,424,54,106,52,50,27,12,190,800,134,90,180,323,209
"ACSL6",8,212,6,2,5,780,7,837,5,10,1,17,105,5,1,5,0,13,0,9,7,4,4,1,7,5
"IL3",0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"CSF2",0,32,1,1,0,0,62,0,0,2,41,0,5,0,0,0,38,0,0,0,92,0,0,3,1,0
"P4HA2",5,5,13,342,299,31,172,3,17,2,2,6,6,27,0,8,1,1,1,5,13,4,2,1,62,2
"PDLIM4",2,1,12,348,2,2,2,1,71,0,0,5,0,30,0,1,1,0,0,3,3,2,1,1,0,0
"SLC22A4",14,1,114,6,2,811,9,160,9,1,15,8,1,2,3,2,1,1,2,63,164,25,9,30,8,1
"SLC22A5",1,27,22,29,8,53,25,0,4,2,18,9,32,10,0,5,0,2,1,6,40,1,2,0,29,8
"AC116366.3",0,33,11,13,10,22,25,1,8,5,4,0,53,9,4,4,0,0,0,1,3,1,2,1,36,17
"AC116366.1",7,37,1,76,6,1,7,1,55,6,16,11,44,15,4,8,3,2,2,1,22,10,4,19,52,8
"IRF1",715,3908,184,1883,594,287,1130,64,1321,1210,866,367,4854,667,381,258,109,237,42,212,1866,750,251,1041,2862,981
"IL5",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAD50",2,44,46,32,19,59,30,5,11,2,10,8,37,9,12,5,2,2,0,17,44,0,2,0,36,29
"IL13",0,3,0,1,0,0,0,0,1,0,0,0,3,0,0,0,156,0,0,6,1,0,1,0,2,0
"IL4",1,6,0,1,0,0,1,0,2,0,2,0,34,0,0,3,50,1,0,0,1,0,2,1,4,0
"KIF3A",10,236,17,100,49,19,54,1,35,34,13,4,276,34,3,15,25,17,0,18,16,5,13,4,164,49
"CCNI2",0,20,0,1,0,2,1,1,0,0,0,0,18,0,0,0,1,2,0,1,1,0,2,0,49,1
"SEPT8",4,58,44,94,3,152,14,2,38,3,10,7,62,71,0,5,6,6,0,4,30,0,5,2,61,3
"SHROOM1",1,2,1,50,1,0,2,0,56,0,3,3,3,10,0,0,4,0,0,1,66,1,2,0,75,2
"GDF9",0,1,0,3,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0
"UQCRQ",374,1341,1971,1045,270,1684,1416,83,411,233,897,276,1134,444,516,133,169,67,21,1773,3364,154,499,90,2915,290
"LEAP2",8,56,13,60,52,13,45,2,10,5,8,2,46,11,12,1,1,3,0,3,18,0,3,3,43,33
"AFF4",197,574,85,505,359,168,454,10,306,84,317,233,515,178,286,72,53,30,9,184,856,138,114,100,485,303
"ZCCHC10",95,296,156,116,316,227,310,11,115,61,114,45,262,36,65,31,18,16,0,124,358,23,67,12,224,164
"HSPA4",99,316,434,177,332,401,450,32,129,59,197,87,280,87,73,75,27,15,1,195,596,50,67,18,338,253
"FSTL4",0,4,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"C5orf15",47,171,102,373,57,138,164,10,50,29,121,47,147,53,91,16,34,10,0,106,349,39,27,14,144,98
"VDAC1",106,1166,545,582,812,331,1811,13,255,157,807,193,798,219,190,128,69,78,2,553,1321,21,105,21,697,256
"AC008608.2",0,30,1,19,13,0,33,0,7,8,7,0,27,3,2,6,1,2,0,2,4,1,1,0,12,6
"TCF7",55,1951,41,155,56,66,141,39,41,116,45,10,1014,41,32,114,6,59,1,11,55,24,36,13,180,132
"SKP1",760,3925,2056,1969,974,2968,2639,815,853,599,1261,370,3708,870,785,293,200,226,17,1067,2824,453,423,283,2054,1009
"PPP2CA",310,695,296,203,294,403,686,64,158,121,359,127,679,101,169,54,75,49,12,361,1364,195,189,134,512,231
"AC104109.2",0,8,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
"CDKL3",1,15,14,46,2,9,12,2,7,4,4,5,11,13,2,0,0,0,0,6,8,0,2,1,8,4
"UBE2B",704,2115,483,850,496,1218,995,1096,390,310,587,217,1919,213,325,164,106,125,59,326,1655,720,287,1008,1760,550
"AC109454.2",7,24,3,13,16,19,30,6,11,4,9,2,19,0,2,7,1,2,0,7,15,5,4,14,22,9
"CDKN2AIPNL",16,156,198,83,60,237,205,10,44,22,77,14,124,32,43,25,14,7,0,115,166,9,20,2,156,57
"JADE2",22,422,43,80,92,21,194,7,48,100,30,21,466,34,15,38,15,17,2,58,55,7,16,6,87,131
"SAR1B",67,434,306,282,111,606,223,73,128,88,143,53,389,66,100,34,23,29,0,118,469,45,56,26,1510,100
"SEC24A",44,103,46,114,22,52,60,10,48,25,56,49,103,16,38,14,27,7,2,111,419,27,33,25,629,16
"CAMLG",152,946,201,633,284,210,788,17,242,143,289,71,587,206,151,103,179,36,5,418,685,64,129,56,452,257
"DDX46",296,1287,885,379,426,1496,1154,75,309,248,510,131,1212,167,340,138,81,76,9,498,1482,129,173,61,638,454
"C5orf24",69,416,302,353,188,347,430,13,250,62,173,48,378,174,144,35,18,23,0,194,315,24,49,15,205,155
"TXNDC15",28,261,53,406,82,68,158,8,120,52,108,31,243,72,70,18,18,17,3,95,220,13,28,4,2257,67
"PCBD2",20,77,148,34,50,380,161,13,17,12,65,17,41,20,40,8,2,0,0,88,147,8,45,1,107,20
"CATSPER3",0,1,1,1,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,1,0
"PITX1",0,1,7,40,2,19,1,0,0,0,0,0,1,11,0,0,0,0,0,0,2,0,0,0,3,1
"C5orf66",1,11,2,2,3,15,9,0,2,2,2,0,4,0,3,1,0,0,0,0,9,0,0,1,2,3
"H2AFY",705,804,1284,354,386,2484,4051,32,276,147,2197,440,544,132,742,205,148,38,26,1755,5879,331,596,180,378,209
"AC026691.1",3,0,0,2,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,0
"TIFAB",0,0,0,0,0,0,3,0,0,0,17,1,0,0,29,0,0,0,0,1,37,1,0,0,0,0
"AC022092.1",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"CXCL14",3,2,1,972,1,0,3,0,2,0,23,1,5,0,0,0,1,1,1,4,18,1,2,1,4,53
"SLC25A48",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGFBI",23,58,51,1253,2,11,13,2,7,5,686,910,55,225,723,4,0,5,0,11,1332,4,7,4,13,6
"SMAD5-AS1",0,0,0,6,1,0,1,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,5,4
"SMAD5",35,77,87,367,144,31,262,3,213,38,47,46,125,99,55,16,28,3,1,188,236,6,49,7,234,71
"SMIM32",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOCK1",0,0,8,147,0,0,1,1,13,0,0,1,0,1,0,0,1,0,0,0,45,0,0,2,1,0
"KLHL3",5,40,2,36,0,1,27,1,108,2,5,2,26,8,15,7,2,1,0,7,10,0,2,2,11,8
"HNRNPA0",214,2222,805,848,661,1020,1817,54,408,295,850,151,1921,255,546,152,148,126,3,426,1352,97,174,90,1050,670
"AC106791.1",1,7,18,9,1,2,18,0,4,1,10,4,13,2,5,4,1,0,0,9,12,1,1,0,38,8
"PKD2L2",0,13,1,3,12,2,11,0,2,5,4,0,32,2,4,0,1,2,0,2,2,0,1,1,4,12
"FAM13B",107,277,75,103,200,111,323,7,63,77,125,66,338,50,77,43,35,25,5,96,318,76,64,62,119,166
"AC113382.1",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"NME5",0,0,0,35,0,1,2,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0
"BRD8",24,101,157,139,59,469,172,127,60,17,32,15,91,30,28,19,11,10,3,48,97,14,37,3,85,38
"KIF20A",3,1,52,6,1,226,29,0,1,0,10,3,0,0,4,2,0,0,0,8,66,0,26,2,2,0
"CDC23",12,88,120,56,30,203,140,17,37,18,27,11,74,24,29,11,8,2,0,60,121,10,27,1,55,31
"CDC25C",0,3,39,1,0,193,49,1,0,2,6,1,1,1,3,1,1,0,0,20,38,1,37,1,3,0
"FAM53C",218,345,96,221,73,154,311,64,106,58,211,129,504,47,413,35,75,23,15,193,618,258,86,328,356,149
"KDM3B",84,194,159,104,135,297,238,32,60,32,110,49,148,29,137,25,28,11,4,112,384,74,47,80,85,99
"REEP2",0,2,0,4,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0
"EGR1",188,196,77,6659,101,68,179,33,2874,49,188,1214,260,2255,28,172,137,5,54,190,1984,401,144,1102,1264,328
"ETF1",473,792,364,266,142,422,518,55,183,126,707,273,852,97,376,59,80,36,44,444,2184,510,230,619,399,228
"HSPA9",174,1199,694,419,146,433,830,28,193,181,527,213,944,177,267,129,52,59,8,681,1590,61,159,81,670,285
"CTNNA1",91,102,362,474,77,996,286,99,531,27,293,157,137,212,71,21,27,8,4,86,876,66,51,54,217,45
"LRRTM2",1,2,5,10,3,16,6,5,10,0,7,1,7,5,0,1,0,0,0,0,3,1,0,0,20,2
"SIL1",85,117,96,278,35,57,201,11,57,20,134,44,130,60,81,17,39,6,2,280,447,25,52,13,1497,30
"AC011405.1",0,12,2,3,6,2,7,1,1,0,4,0,3,2,3,1,1,0,0,1,0,0,2,0,17,5
"SNHG4",0,3,4,0,1,0,9,1,1,1,1,0,1,0,1,3,0,0,0,4,1,0,0,0,1,2
"MATR3.1",22,212,73,96,70,176,153,11,34,42,39,11,233,27,48,19,14,14,0,38,71,8,28,2,112,86
"PAIP2",365,1683,661,528,890,755,1698,249,278,311,636,179,1607,183,486,139,91,117,26,487,1494,348,241,313,1229,533
"AC135457.1",1,4,0,0,1,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,2,0
"SLC23A1",1,3,0,0,27,0,17,0,0,1,0,0,1,0,9,3,0,0,0,2,1,0,0,0,16,3
"MZB1",166,153,29,66,1605,27,1081,140,15,39,21,8,129,14,1405,58,25,4,1,233,74,43,81,39,47907,309
"PROB1",0,6,0,3,12,0,11,1,7,0,0,0,5,5,8,3,0,0,0,5,6,0,0,0,7,0
"SPATA24",1,23,5,12,16,1,18,0,8,3,11,4,21,6,3,2,1,2,0,2,31,2,1,0,34,7
"DNAJC18",4,44,4,83,64,1,52,2,94,6,12,6,46,36,13,10,8,2,0,11,31,2,4,4,108,38
"ECSCR",1,6,3,1,2,0,0,1,749,3,0,1,2,2,0,0,0,0,0,7,16,0,2,1,0,2
"SMIM33",1,10,0,4,1,0,2,0,4,1,1,0,4,3,0,0,0,0,0,3,1,0,1,0,13,0
"TMEM173",24,444,49,232,4,9,310,2,295,57,174,39,245,134,46,42,46,27,1,282,947,7,59,7,57,2
"UBE2D2",395,2226,746,619,493,1411,1328,100,343,309,774,152,1645,235,667,159,88,90,13,323,1726,280,249,232,1687,676
"AC113361.1",1,0,0,2,12,0,3,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2
"CXXC5",34,118,292,415,993,495,1114,5,119,53,230,72,60,192,276,34,24,2,1,78,447,5,25,9,1075,430
"CXXC5-AS1",0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSD2",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"NRG2",0,30,0,45,3,0,3,0,13,11,1,1,27,14,0,2,0,4,0,1,7,0,1,1,18,6
"MALINC1",1,23,1,14,2,0,5,0,3,1,1,2,10,0,0,4,1,0,0,2,1,2,0,1,27,0
"PURA",60,768,231,585,121,545,278,37,294,114,142,73,737,209,56,72,25,40,0,72,279,19,53,10,408,173
"IGIP",6,30,6,53,4,11,2,0,25,3,4,7,19,13,1,0,2,1,0,5,10,1,4,0,11,10
"CYSTM1",2014,288,64,412,30,127,81,37,382,31,216,95,291,359,154,22,15,9,65,232,657,1164,695,476,484,71
"PFDN1",45,432,332,297,134,432,387,48,175,86,346,61,304,90,109,32,26,20,4,131,847,12,44,8,266,127
"HBEGF",21,28,34,111,14,21,280,4,306,3,1231,446,21,14,14,21,11,1,2,124,4651,18,10,35,19,9
"SLC4A9",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ANKHD1",72,284,69,68,76,189,153,26,47,41,86,29,296,18,53,31,17,20,1,132,246,29,41,42,271,85
"ANKHD1-EIF4EBP3",6,13,5,6,8,5,12,3,8,2,11,1,8,0,3,1,1,3,0,8,13,3,6,0,4,6
"SRA1",154,334,233,177,108,323,207,17,86,91,465,251,362,70,134,30,28,19,14,111,1198,151,77,169,461,92
"EIF4EBP3",3,26,40,13,11,8,45,0,4,2,21,5,18,6,21,3,1,4,0,16,28,1,0,7,8,10
"APBB3",4,39,18,36,12,12,25,0,20,14,70,34,39,14,10,6,4,2,0,12,94,3,11,6,27,15
"SLC35A4",50,135,134,68,35,167,140,5,62,30,121,42,96,34,51,13,20,3,1,79,416,21,47,13,135,38
"CD14",27,14,19,138,3,27,5,1,102,1,702,1192,11,19,5,0,2,0,3,9,4637,35,10,98,18,15
"NDUFA2",304,831,1185,493,290,1959,964,192,237,183,765,222,785,195,422,89,75,66,6,663,2047,166,267,108,1318,251
"TMCO6",4,50,29,22,3,55,44,1,19,8,11,1,34,5,6,1,2,4,0,11,33,1,3,3,16,14
"IK",235,1194,742,399,308,1650,724,238,242,219,368,108,1049,192,282,110,35,80,9,292,1031,139,135,108,510,343
"WDR55",40,189,65,71,62,77,99,7,38,41,100,65,186,28,49,18,13,17,2,34,170,18,15,21,132,61
"DND1",0,3,4,0,1,14,4,1,1,1,2,1,3,0,2,0,0,1,0,0,4,0,0,0,1,0
"HARS",28,239,275,128,88,501,206,11,83,39,98,15,230,47,51,20,12,9,0,102,246,15,34,8,254,77
"HARS2",6,38,22,29,25,25,49,1,27,12,28,6,28,4,11,2,6,1,0,22,49,0,4,4,31,16
"ZMAT2",377,591,404,294,291,1284,522,411,152,121,261,105,500,103,166,51,45,33,13,410,992,264,233,159,359,222
"PCDHB2",0,1,0,16,0,1,1,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
"PCDHB3",0,0,0,13,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB4",0,1,0,69,0,1,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB5",0,0,0,26,0,0,0,0,7,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0
"PCDHB7",0,0,0,13,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB16",1,0,5,73,1,2,0,0,16,0,0,0,0,21,0,1,0,0,0,1,1,0,0,0,0,0
"PCDHB9",0,1,1,29,1,0,0,0,8,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6,0
"PCDHB10",0,0,0,21,0,0,0,0,5,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,2,0
"PCDHB11",0,0,0,18,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"PCDHB12",0,0,0,21,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB13",0,0,1,14,0,0,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
"PCDHB14",1,0,0,50,1,0,0,1,29,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
"PCDHB15",1,3,1,40,0,0,0,0,14,0,0,1,1,7,0,1,0,0,0,0,1,0,0,0,1,0
"TAF7",579,1421,362,617,740,396,1014,57,360,246,305,112,1330,272,276,215,108,77,27,515,940,308,303,282,932,567
"SLC25A2",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PCDHGA1",1,0,0,8,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA2",0,0,1,14,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0
"PCDHGA3",1,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
"PCDHGB2",0,1,0,0,2,0,1,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,3,0
"PCDHGA5",0,2,0,41,3,1,4,0,6,0,1,2,2,7,1,0,1,0,0,1,2,0,0,0,4,1
"PCDHGB3",0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"PCDHGA6",2,4,1,49,7,2,8,0,17,4,0,4,5,10,3,0,1,0,0,3,0,0,3,1,16,9
"PCDHGA7",0,2,0,7,3,1,1,0,4,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,3,2
"PCDHGA8",2,3,0,25,3,0,0,0,6,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,8,2
"PCDHGB5",0,0,0,12,1,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1
"PCDHGA9",1,0,0,13,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
"PCDHGB6",0,7,0,49,0,1,8,2,16,2,0,1,1,13,2,3,0,0,0,1,0,0,0,0,24,2
"PCDHGA10",1,4,3,94,6,1,9,0,30,2,0,2,0,14,5,4,1,0,0,1,1,0,0,0,34,0
"PCDHGB7",0,0,0,34,0,0,3,0,11,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0
"PCDHGA11",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PCDHGA12",0,0,2,20,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"PCDHGC3",0,0,5,41,1,1,0,0,11,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,3,0
"DIAPH1",257,950,213,108,112,397,454,15,150,251,473,42,984,30,140,71,61,65,14,286,1885,239,139,150,182,171
"AC008781.2",0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0
"HDAC3",41,210,265,122,70,550,205,26,47,51,159,32,183,37,94,16,12,14,1,69,334,18,29,9,186,100
"RELL2",4,60,0,3,10,3,6,0,0,5,13,3,35,0,36,3,0,3,0,1,18,3,2,0,34,17
"FCHSD1",12,93,6,48,24,3,32,1,13,24,22,7,132,4,15,5,3,2,3,27,83,17,10,15,31,33
"ARAP3",50,15,2,9,2,5,2,1,121,0,2,6,10,3,1,0,4,0,6,23,55,59,26,55,3,4
"PCDH1",1,3,0,5,0,27,1,0,131,0,0,0,0,64,0,0,0,0,0,1,1,0,1,0,8,0
"DELE1",85,165,50,88,94,43,158,9,140,31,132,64,170,33,64,18,22,8,2,118,436,38,60,22,165,80
"PCDH12",0,1,0,5,2,2,2,0,279,0,1,44,1,0,0,0,0,0,0,0,10,0,2,0,1,0
"RNF14",22,52,47,75,46,81,51,125,28,12,32,26,52,29,19,9,2,2,1,42,90,17,22,0,78,17
"GNPDA1",32,98,70,73,3,110,24,1,38,17,60,197,55,13,18,9,4,8,2,162,309,14,28,10,60,16
"NDFIP1",164,1866,704,925,50,1689,375,215,217,149,401,191,880,263,122,74,41,46,10,148,867,119,99,84,1069,126
"SPRY4",1,2,0,75,0,0,0,0,87,0,0,0,3,12,0,0,0,0,0,1,0,0,0,0,1,1
"FGF1",0,0,0,75,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0
"ARHGAP26",130,294,45,25,18,77,70,7,154,94,246,72,556,15,59,40,14,17,10,77,1008,156,59,266,147,21
"NR3C1",480,1893,231,799,581,574,780,168,287,244,575,217,1615,293,1417,98,89,95,13,281,1623,260,212,184,894,494
"HMHB1",1,2,1,1,41,0,90,0,0,0,0,0,0,0,25,1,0,0,0,1,2,0,1,0,0,0
"YIPF5",230,871,130,309,47,215,150,28,120,80,119,34,599,53,107,26,22,64,9,134,454,169,107,64,631,101
"KCTD16",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PRELID2",1,17,113,42,10,286,138,3,31,5,31,10,32,11,1,2,20,1,0,28,61,5,5,1,34,3
"PLAC8L1",0,0,0,1,2,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"LARS",111,456,721,279,368,500,747,11,195,82,252,109,309,122,198,68,54,14,7,644,746,21,103,16,254,211
"AC091959.3",1,12,7,8,6,12,4,1,4,1,0,0,6,3,3,2,0,1,0,3,7,1,2,0,6,6
"RBM27",83,174,90,62,128,148,163,8,47,34,61,28,142,34,47,12,18,10,3,134,252,38,49,22,86,62
"POU4F3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"TCERG1",69,283,408,150,230,674,541,17,119,47,217,74,275,68,136,41,30,10,1,347,724,20,80,10,198,165
"PPP2R2B",8,126,3,7,1,0,9,1,2,57,2,0,320,59,0,16,0,8,0,1,2,5,6,3,3,1
"DPYSL3",3,3,4,430,1,2,6,0,81,0,2,12,2,66,0,2,0,0,0,4,11,1,1,1,1,0
"JAKMIP2",3,40,6,3,20,1,66,0,1,26,3,2,142,2,5,14,4,7,0,3,4,0,4,1,3,5
"SCGB3A2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
"AC091948.1",0,5,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0
"SPINK9",0,2,2,2,0,11,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"FBXO38",59,65,45,44,46,75,72,19,33,15,36,23,68,10,17,13,7,3,7,65,165,49,40,50,53,24
"AC114939.1",0,6,0,2,2,3,1,0,0,1,0,0,3,1,0,0,0,2,0,0,1,0,0,1,2,2
"ADRB2",52,117,4,24,3,1,10,2,105,89,18,27,186,3,21,14,31,5,0,29,108,11,19,6,78,5
"SH3TC2",1,0,11,2,1,27,1,2,2,0,0,1,0,0,0,0,0,0,1,4,38,3,0,2,0,0
"SH3TC2-DT",0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"ABLIM3",0,0,0,5,1,0,0,0,86,0,0,9,0,1,0,0,0,0,0,0,2,1,0,0,0,3
"AFAP1L1",0,4,7,3,0,0,6,0,203,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"GRPEL2",8,79,70,32,14,64,36,3,65,3,5,4,35,13,4,5,1,3,1,20,31,7,14,2,12,5
"PCYOX1L",17,39,16,34,7,15,48,0,19,3,33,12,33,3,0,6,9,4,1,87,150,3,13,3,14,9
"CARMN",1,1,0,147,2,6,0,0,0,0,1,0,0,336,0,0,0,0,0,4,2,1,3,2,2,0
"AC131025.2",0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"CSNK1A1",417,1132,652,644,472,1298,1100,216,824,164,987,391,991,250,421,111,132,54,16,582,2989,244,255,262,888,379
"ARHGEF37",2,16,44,5,2,130,7,87,49,2,5,4,12,8,3,2,0,1,0,5,14,0,0,0,23,3
"PPARGC1B",0,27,14,7,0,0,27,1,6,7,37,15,10,24,2,3,1,0,0,22,82,0,0,1,23,6
"PDE6A",0,3,0,2,0,2,7,0,0,0,0,0,3,0,1,1,0,0,0,0,3,1,0,1,3,2
"SLC26A2",21,71,64,164,43,16,117,7,56,11,58,35,69,26,21,9,62,3,0,221,740,8,40,5,104,27
"TIGD6",1,6,14,17,5,5,16,0,8,2,11,5,11,6,3,1,0,2,0,4,21,1,1,0,26,5
"HMGXB3",28,194,75,119,115,56,160,5,66,46,74,40,197,28,62,14,23,10,1,108,315,11,20,4,198,71
"CSF1R",6,15,14,4,5,7,16,0,2,0,467,659,11,4,58,3,0,0,0,16,717,2,5,11,3,5
"PDGFRB",5,6,6,1114,4,8,5,1,7,26,5,1,5,653,1,0,1,0,1,4,18,6,3,4,4,5
"ARSI",0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"TCOF1",24,292,164,99,226,127,379,4,95,53,483,138,359,28,256,69,14,15,2,144,395,5,31,9,150,278
"CD74",547,1633,321,506,7290,370,8849,57,3580,516,41982,9388,4756,51,14391,519,104,200,6,921,19308,232,368,178,8023,17483
"RPS14",7093,68028,27890,11255,6377,22408,40792,1149,6487,5980,21052,3132,36591,4292,10594,5300,3413,2904,178,39156,55828,2282,5541,871,37983,14243
"NDST1-AS1",1,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,11,0
"NDST1",17,7,6,47,0,3,21,0,114,0,25,10,1,21,4,1,7,0,2,20,126,27,6,31,19,2
"SYNPO",3,3,1,214,2,4,5,1,338,0,1,2,3,86,0,0,0,0,0,2,2,1,1,2,4,25
"MYOZ3",0,2,1,13,2,0,26,0,5,0,0,1,3,1,0,0,2,0,0,15,2,0,0,1,0,0
"RBM22",116,416,102,222,185,205,342,27,141,80,160,70,423,49,94,49,27,21,9,158,525,73,79,77,186,150
"DCTN4",178,181,143,115,64,239,182,63,57,30,121,76,159,34,100,13,26,10,6,281,668,123,110,57,144,81
"SMIM3",29,97,35,177,179,6,445,1,14,9,101,69,41,68,290,28,38,9,0,427,570,46,57,25,10,6
"IRGM",1,7,0,0,2,0,4,0,0,0,4,1,7,0,0,2,0,0,0,0,2,1,1,0,0,0
